X1,X2,X3,X4,Y
3.081,-0.346,5.732,A,28.904
2.701,3.148,11.091,A,46.190
3.838,-2.340,9.083,B,25.226
3.620,-1.616,9.600,C,7.524
1.797,-0.556,7.600,A,30.701
1.634,-1.246,5.693,C,14.865
3.481,-0.179,4.380,A,30.777
2.442,-1.953,10.716,A,35.202
3.680,2.022,11.445,B,26.807
3.440,-1.238,11.687,A,50.388
2.961,0.665,10.357,C,33.364
2.142,-1.131,11.406,B,21.140
2.199,0.932,10.575,B,24.574
2.185,-0.390,3.811,C,14.304
4.199,1.829,4.963,B,24.843
3.933,2.425,6.204,A,35.324
3.774,1.558,6.791,C,28.555
1.061,-2.242,9.093,B,20.751
2.371,-2.588,7.253,C,12.019
4.487,0.877,6.629,C,21.145
1.710,2.835,4.945,B,17.702
4.357,-1.378,10.989,A,48.912
1.776,0.440,8.714,B,19.374
3.353,2.757,9.764,C,53.671
4.651,-0.460,8.096,B,28.934
3.750,-2.089,6.995,A,37.609
4.055,1.173,8.209,A,41.315
1.796,-0.627,9.660,B,23.585
4.963,0.013,10.583,B,26.003
2.900,0.555,3.366,A,21.284
1.383,-1.025,9.105,A,35.673
4.569,1.042,8.780,C,26.547
4.124,-1.432,9.732,C,25.357
2.046,1.792,3.897,C,31.515
4.211,2.460,7.168,A,42.406
3.423,3.310,5.145,B,22.276
3.949,-2.366,4.044,A,28.474
4.470,2.748,3.301,C,25.421
1.635,-2.548,6.268,C,9.170
1.124,2.566,11.763,C,62.171
4.462,-0.929,5.854,C,11.803
1.577,-2.299,3.658,C,1.917
1.604,0.733,5.360,B,15.600
4.587,-1.777,4.258,B,23.892
4.670,1.911,11.213,B,26.341
4.233,-2.735,8.608,B,24.629
3.171,-1.325,9.308,A,39.812
2.645,-2.660,8.575,A,36.194
1.489,2.740,7.998,A,36.157
1.627,2.384,7.014,A,30.576
4.458,0.195,3.649,C,7.257
3.398,-2.541,3.265,A,20.734
2.001,0.463,8.580,B,21.880
1.950,-1.947,6.573,A,26.488
5.081,-2.575,5.153,A,34.643
1.743,2.360,9.888,B,22.012
3.860,-1.167,3.410,C,-0.260
2.411,-0.156,3.961,C,14.219
1.157,-2.080,8.910,C,18.027
3.880,1.052,10.986,A,53.999
1.855,1.588,11.333,C,57.619
4.424,0.096,9.159,A,45.177
1.428,-1.725,5.344,B,18.693
0.988,0.538,9.037,C,38.923
2.284,1.208,6.517,A,29.184
1.289,2.552,7.244,B,17.400
4.922,0.751,9.573,B,23.466
0.374,-0.080,4.953,B,16.272
3.546,0.286,10.423,C,36.473
1.748,2.194,5.080,C,37.988
3.786,-1.587,7.496,B,22.304
2.832,-1.721,3.497,B,15.323
3.787,-0.173,9.076,C,27.739
3.677,-2.524,9.155,C,5.942
2.207,-1.639,10.424,A,39.238
2.131,-1.452,7.614,C,20.257
1.531,3.268,9.766,A,40.170
3.292,1.043,11.244,B,26.908
2.862,-2.133,9.829,A,40.955
2.376,-0.875,7.504,A,36.516
4.173,-2.780,10.427,A,43.229
2.577,1.219,4.458,A,27.916
4.873,3.400,5.018,B,20.602
1.419,-0.391,8.161,B,22.699
3.384,-2.481,7.471,A,41.423
4.860,-1.412,6.249,B,24.098
0.876,2.284,8.399,B,18.155
5.012,2.436,10.208,B,31.990
4.145,-2.995,6.901,C,0.500
2.350,-2.392,5.987,A,27.777
0.997,-1.112,11.309,C,31.753
0.928,2.763,5.204,C,43.807
2.209,-0.980,7.447,B,22.522
1.087,-0.185,9.539,C,33.205
4.273,2.000,11.411,C,46.925
4.258,-3.175,4.247,C,-4.649
0.882,-0.310,10.554,C,36.898
4.324,2.274,9.619,C,50.161
5.107,-2.756,4.551,C,-6.716
2.607,-1.308,7.364,C,13.347
2.215,-1.072,8.731,A,32.752
4.898,-1.711,4.257,A,30.940
4.951,-1.961,3.463,C,-6.896
2.635,-2.236,5.527,C,2.134
2.788,2.584,7.341,B,21.682
3.239,0.375,12.050,C,41.116
5.474,1.141,10.526,A,54.465
3.554,-0.949,11.742,B,25.135
1.087,2.275,5.576,A,27.269
4.138,-2.316,6.300,A,35.544
2.432,-2.799,4.797,B,17.705
4.701,-1.514,9.624,A,46.749
3.344,-2.371,3.184,A,24.995
2.600,1.636,7.601,C,40.236
2.118,2.417,11.852,B,26.144
5.229,2.251,4.999,A,39.313
3.273,-2.281,7.668,C,11.030
4.747,-0.448,4.019,A,33.061
3.547,-3.206,4.417,A,31.542
2.482,3.367,10.312,A,46.333
2.846,1.206,3.269,A,27.717
4.983,-1.517,3.680,C,-2.004
1.104,3.233,4.093,B,12.352
1.606,0.265,11.737,B,19.016
4.276,-0.203,9.565,B,22.099
2.533,-2.763,6.052,C,1.484
4.070,2.219,4.861,A,34.866
4.310,2.035,11.079,B,28.179
4.923,-1.121,9.687,C,18.910
2.428,-0.708,3.180,C,6.896
4.019,-0.303,9.314,A,46.128
2.557,2.232,4.557,C,35.653
4.245,-1.613,5.996,A,35.281
1.955,1.777,9.937,B,23.190
2.623,2.127,12.142,C,56.199
2.623,0.096,7.819,C,24.526
1.280,-2.971,11.753,C,23.603
3.074,-1.354,6.566,C,16.622
1.831,1.175,9.360,A,36.028
1.769,0.046,11.067,C,37.664
2.691,0.933,10.355,C,41.421
2.928,2.811,5.724,C,43.383
1.598,2.658,10.353,B,23.905
3.091,-1.207,7.128,C,17.199
3.117,-2.524,9.166,C,9.603
3.076,-2.305,10.916,C,21.738
4.847,-1.316,11.949,B,30.374
4.499,2.311,7.318,A,42.666
1.580,-0.190,5.706,A,27.922
1.897,-1.585,4.713,C,13.009
2.965,2.031,10.528,A,49.234
3.288,-0.734,4.925,A,25.477
1.808,2.979,6.869,A,33.861
4.255,1.793,7.749,B,27.494
1.667,-3.323,8.340,B,17.615
4.220,2.825,6.888,B,20.338
3.948,-0.806,10.923,B,25.557
2.414,-1.714,5.774,A,29.841
4.979,-1.670,9.488,B,21.915
2.742,2.084,4.849,A,30.083
3.145,-2.331,7.951,B,22.749
4.183,-0.575,8.358,B,28.453
3.572,-1.399,9.347,C,23.852
1.654,0.078,4.677,B,15.173
2.048,-0.326,6.765,C,20.648
4.404,-1.354,9.274,C,15.213
1.661,1.520,9.664,A,41.535
2.211,-2.255,8.798,A,33.605
4.568,-0.355,7.846,C,18.125
3.357,-1.362,3.524,B,15.753
2.387,-0.547,11.718,A,49.952
4.646,0.772,7.785,A,43.182
1.403,1.001,5.066,A,23.651
0.598,-1.612,9.230,A,32.354
1.632,2.317,5.107,C,37.222
2.618,-0.325,10.501,C,34.977
2.359,-2.972,5.743,A,24.819
3.033,-2.703,11.800,A,46.180
4.766,-1.774,8.847,C,13.057
3.846,1.508,10.804,A,52.256
2.689,-2.199,6.944,B,22.299
4.642,0.649,7.157,C,22.553
3.175,-1.309,6.791,B,21.782
4.412,-1.618,7.306,B,23.150
2.281,1.188,6.526,C,27.144
0.591,-1.944,3.037,B,13.596
2.189,-1.209,10.975,B,23.882
1.256,-0.554,5.598,C,17.688
3.955,0.278,7.322,C,22.551
3.187,1.799,3.920,A,28.015
1.316,0.545,8.213,B,16.914
4.052,-1.620,4.416,A,27.848
2.469,0.532,8.493,A,40.060
1.485,-0.323,5.085,A,20.339
3.924,-1.235,11.285,A,52.751
2.112,-0.082,5.598,B,17.756
1.328,-2.385,6.829,C,9.062
1.562,-2.245,6.457,C,12.081
4.677,2.928,11.447,C,47.959
1.564,-2.096,10.390,C,21.492
1.957,-0.465,9.882,B,21.048
1.405,0.861,3.900,A,16.064
4.579,-0.249,6.666,C,16.779
1.648,0.962,11.333,B,21.402
5.546,2.398,6.738,B,22.208
1.015,0.460,4.762,A,22.560
3.788,-2.284,9.501,A,43.128
2.167,-1.108,9.203,A,40.374
1.144,-2.226,11.082,A,37.888
1.908,-1.919,5.908,B,19.438
3.571,1.050,5.698,A,37.200
5.131,-1.208,10.161,C,23.152
3.171,-2.755,4.661,A,29.336
3.901,-1.310,3.975,A,30.471
3.530,0.685,8.629,B,22.451
4.894,-1.104,8.483,C,16.038
1.980,-2.431,8.042,C,15.009
1.967,-1.244,11.446,C,35.611
3.162,2.524,3.722,A,27.311
3.880,-0.817,4.897,B,17.171
3.075,2.560,6.448,C,39.189
3.745,2.044,10.122,A,49.284
2.899,-0.521,3.292,B,21.222
3.778,2.493,10.407,B,24.848
1.264,-1.241,2.866,A,18.293
1.883,0.384,11.039,B,25.253
2.402,-0.859,11.746,A,43.954
3.255,-0.271,6.325,C,18.151
3.268,-2.333,7.006,B,21.877
4.248,-1.596,11.789,B,27.370
2.820,2.976,5.875,C,40.657
3.206,1.241,10.926,B,24.673
1.558,-0.612,4.248,B,14.609
3.315,0.358,10.206,C,37.501
1.682,0.815,8.769,A,35.880
4.963,1.836,8.661,A,47.229
3.086,-2.273,2.851,B,17.566
3.048,-1.876,7.264,C,14.427
4.789,1.499,3.197,A,31.722
4.681,2.113,10.301,C,43.259
3.097,-0.864,3.579,C,4.365
2.511,2.855,11.499,C,60.240
2.335,1.101,4.568,B,20.586
1.339,0.281,6.815,C,28.458
5.017,1.665,11.136,A,58.665
2.134,-3.158,5.252,C,0.063
3.836,2.647,3.643,B,19.069
2.933,2.642,7.056,B,18.040
2.671,-1.747,5.555,B,17.992
4.128,0.408,4.451,C,17.511
3.335,1.593,8.118,B,21.957
4.093,1.123,6.201,A,37.299
1.526,-1.369,5.726,B,16.770
4.653,-1.568,3.828,A,28.859
3.039,-1.141,11.961,B,25.334
3.779,-3.523,6.140,B,19.536
1.844,3.136,10.510,A,41.143
3.097,-1.505,10.393,B,25.529
3.446,-2.601,4.947,C,0.405
4.561,0.125,6.370,C,19.430
4.888,-1.679,9.416,B,26.786
3.321,-2.010,9.550,A,44.668
2.740,0.002,7.042,C,24.945
4.918,-2.509,3.375,B,16.890
3.840,0.581,12.125,B,28.522
3.609,-1.288,8.315,A,39.652
1.699,-0.421,6.334,A,29.035
2.917,-1.841,10.157,B,23.421
3.477,-0.638,6.421,A,36.299
1.491,0.427,6.420,B,17.222
1.259,-1.884,5.412,B,17.587
2.053,0.668,11.398,B,27.002
2.667,-2.661,6.037,C,7.888
2.754,2.889,9.406,C,52.367
4.826,-1.167,11.004,B,26.322
3.296,2.441,7.762,B,24.279
3.046,2.431,7.859,A,42.588
4.237,-1.576,4.810,B,22.413
3.907,0.437,10.298,A,49.330
3.333,-0.076,4.084,C,10.556
3.128,-0.590,11.420,C,32.108
4.302,0.985,7.164,C,29.818
2.574,-0.699,7.980,A,36.515
3.854,-2.305,10.108,A,41.757
3.233,-0.894,5.730,B,18.947
2.726,-2.630,4.939,B,17.085
3.157,-0.954,10.752,A,45.248
4.227,2.031,9.550,C,41.187
2.931,-1.199,9.618,B,24.834
1.388,-2.708,10.195,C,16.394
2.261,0.519,4.352,B,16.932
1.731,0.095,8.272,B,20.054
1.518,2.849,7.274,B,15.518
5.372,-1.402,10.147,C,14.998
1.750,0.143,4.027,A,13.821
2.412,1.619,5.190,B,20.844
1.380,-2.347,5.822,C,6.891
4.677,0.080,4.395,A,38.092
2.738,0.857,11.156,C,45.394
4.508,0.868,6.044,B,22.845
3.877,-0.814,11.416,C,24.669
2.539,-1.390,7.740,C,22.206
4.228,-1.304,10.767,A,47.775
1.729,-1.660,6.733,A,26.349
2.380,-0.257,6.279,A,29.856
1.097,2.563,5.535,C,42.332
4.755,-0.287,7.540,A,43.714
2.425,0.852,9.041,A,40.507
1.448,2.056,2.936,C,31.394
4.404,-1.531,8.918,A,51.115
4.483,0.533,9.370,B,27.827
3.631,1.618,9.839,A,47.250
1.299,-0.207,3.846,B,18.670
4.928,2.051,3.692,A,35.119
4.847,-1.542,11.375,C,23.021
4.311,0.075,7.074,C,20.516
1.817,-0.168,7.350,C,28.035
3.157,0.709,7.853,A,38.216
3.889,-1.393,3.558,B,18.254
3.523,-2.388,7.238,A,29.514
3.733,2.055,10.037,A,58.825
1.356,1.765,7.907,A,33.591
1.547,1.332,5.877,C,34.068
1.504,2.520,5.374,C,46.749
4.649,-1.914,4.055,B,21.743
0.903,-1.621,11.000,A,39.590
1.950,1.502,9.491,B,20.444
1.487,0.399,8.894,B,19.904
2.613,-1.105,6.108,B,17.796
3.563,-1.159,9.855,A,43.709
3.668,-1.236,3.440,C,6.077
2.098,0.489,6.390,B,17.526
2.147,0.708,10.161,B,23.495
4.679,-0.013,3.990,B,18.896
2.680,0.064,9.613,A,39.324
4.821,-0.867,10.194,A,49.806
2.204,-2.636,5.431,A,24.656
2.221,-1.059,5.486,A,29.862
4.978,-3.229,8.050,C,0.947
4.074,-1.566,10.054,C,22.178
2.800,-3.115,9.991,B,22.172
3.172,-1.064,8.253,C,18.733
3.866,-1.935,8.537,B,24.285
1.143,-2.451,11.809,A,41.680
2.152,1.270,9.550,C,44.426
3.242,-2.098,8.769,C,11.702
3.728,3.325,9.531,A,46.157
3.433,-1.310,5.079,B,20.086
3.706,1.615,10.900,B,25.972
2.458,2.427,3.876,C,36.943
2.657,-1.766,7.709,C,17.209
2.166,-0.971,8.600,C,20.658
3.090,-1.617,6.802,B,20.006
4.796,0.558,4.084,B,17.239
1.253,2.612,7.284,A,33.786
4.069,2.200,2.627,B,20.073
4.325,-1.903,7.249,A,38.039
2.831,1.876,8.040,B,19.562
3.696,2.578,4.174,C,35.116
2.264,0.612,11.985,B,25.079
1.739,-0.543,9.083,C,32.068
2.982,-2.445,7.964,A,36.185
1.786,1.880,11.673,B,25.266
5.227,-0.273,9.382,B,26.972
1.312,-1.230,10.729,C,24.739
4.243,2.901,7.675,B,22.822
4.299,2.679,2.936,C,29.906
4.642,-1.087,7.285,C,10.959
1.955,2.826,10.311,C,57.450
4.914,2.103,8.465,B,26.354
5.156,2.164,7.660,B,24.965
1.839,3.208,9.506,A,38.388
1.899,1.031,8.188,B,20.344
2.983,2.402,11.751,B,21.800
4.332,-2.177,5.748,A,35.538
1.231,2.654,6.479,A,26.881
2.036,-1.176,11.103,C,36.345
4.251,-2.139,8.832,B,25.022
4.398,-3.170,9.406,B,26.538
4.501,1.674,9.418,B,24.498
5.067,0.695,8.263,A,48.992
0.994,-1.327,7.167,A,23.099
2.015,1.526,7.625,C,40.408
1.353,-1.721,7.090,A,29.558
1.884,-2.593,6.225,C,2.997
5.132,0.037,10.380,B,28.427
2.669,-1.748,6.615,B,19.119
2.544,-2.799,8.706,C,10.849
4.031,1.501,3.240,A,30.486
4.717,1.328,11.820,A,57.197
2.727,2.723,3.333,B,18.070
2.058,-0.308,6.649,A,32.499
2.152,0.295,4.300,A,22.737
1.832,1.067,8.038,B,17.145
2.250,0.081,3.279,C,17.587
3.993,-1.947,10.808,A,49.238
3.985,-2.319,4.977,C,-0.746
3.378,-0.986,3.271,A,25.430
3.792,0.738,8.415,C,32.390
4.413,0.970,11.372,B,30.139
3.107,1.088,7.542,B,23.942
1.842,-1.913,10.032,B,23.301
3.957,0.742,8.080,B,25.114
3.395,0.363,5.276,C,21.146
2.979,-0.006,7.180,C,24.944
1.758,2.544,11.108,A,48.163
2.198,-1.310,11.308,A,41.914
2.904,1.332,5.342,A,33.219
2.587,1.507,11.161,A,49.936
1.828,-2.274,5.788,B,19.031
3.029,0.474,5.492,A,26.619
3.743,0.897,11.406,A,52.667
2.077,2.583,9.934,C,57.775
0.700,-2.141,3.731,A,18.479
4.543,0.962,11.006,C,38.687
3.911,1.237,11.738,C,42.472
3.475,-1.672,8.986,C,19.746
3.127,1.641,7.146,C,37.387
4.649,-0.769,9.437,B,26.307
3.338,0.891,8.555,A,43.501
2.693,-1.934,4.597,C,7.555
3.581,2.159,4.162,A,33.290
4.496,0.964,4.807,A,32.886
3.074,2.374,8.865,A,39.988
3.132,1.837,2.836,C,28.887
0.787,-2.985,10.486,C,17.621
2.531,3.068,6.251,B,18.424
5.178,0.931,6.747,C,20.699
3.677,-1.292,11.972,A,47.170
3.610,1.225,8.181,C,34.269
3.935,-0.051,9.132,A,43.441
3.430,-1.787,9.829,C,17.279
2.352,-1.521,5.567,C,12.977
1.270,-3.167,4.600,A,16.014
4.208,2.668,3.300,A,30.692
4.828,-0.505,8.007,B,28.165
3.085,2.416,8.715,A,37.945
3.630,2.448,10.153,B,26.140
3.522,-0.401,9.873,B,27.586
4.768,0.798,9.094,B,27.140
4.644,2.280,7.818,B,24.522
2.445,-2.834,4.440,C,-5.407
4.724,-2.373,9.589,A,46.213
4.731,1.738,7.048,B,24.576
3.017,-1.430,4.978,A,26.867
2.530,2.562,10.815,A,47.190
1.420,0.759,8.765,C,36.453
1.410,-2.867,8.409,A,28.482
1.641,2.210,3.383,A,23.232
4.887,-0.054,6.948,B,25.167
3.266,2.549,9.167,B,20.907
3.047,-1.903,4.195,B,20.819
3.883,0.173,6.195,C,22.763
3.056,-2.943,10.093,A,40.960
3.056,-1.455,3.433,A,28.218
1.184,-0.259,6.748,A,25.235
2.488,0.838,11.038,C,38.239
2.352,1.954,10.244,A,42.979
4.447,-2.692,4.029,A,33.293
1.502,0.605,3.321,C,16.618
2.012,1.660,9.195,C,43.519
4.322,0.912,3.829,C,17.145
1.966,1.103,12.009,C,48.263
4.240,2.424,4.967,B,24.257
3.975,2.691,7.103,A,42.455
2.512,1.826,7.178,B,19.777
4.195,0.757,9.603,C,37.155
1.471,-2.309,4.205,A,21.563
4.250,2.288,9.542,A,52.812
0.994,0.356,6.845,C,24.193
3.143,0.961,10.254,A,40.885
4.298,-2.001,4.722,A,32.649
3.624,-2.244,6.738,C,4.375
1.571,-1.943,4.891,C,9.043
1.680,-0.776,4.226,A,21.848
1.991,0.180,5.688,A,26.352
1.521,2.589,8.138,B,23.064
2.528,-2.182,7.610,B,23.401
1.227,-0.337,5.336,A,21.872
2.688,-1.896,3.494,A,23.009
4.645,2.757,2.657,B,18.277
2.867,2.930,8.988,A,46.282
2.204,-1.984,11.379,B,23.615
3.845,-0.074,10.496,A,49.895
5.007,1.317,11.518,C,38.320
4.626,1.415,11.657,C,45.368
1.265,-0.794,10.752,A,39.233
0.656,0.684,7.442,A,31.196
1.957,-0.175,3.731,A,20.122
4.230,0.309,9.089,B,25.635
3.708,-1.671,3.723,C,-4.695
3.928,-2.291,4.213,B,24.691
4.910,-1.233,5.009,C,7.481
1.756,-1.805,3.311,C,6.138
3.362,-1.088,10.385,C,24.618
2.826,-2.397,10.041,B,24.812
1.715,-1.066,7.478,A,27.144
4.824,-0.398,4.980,A,32.507
4.086,-1.949,10.306,A,47.165
3.108,-0.801,11.326,B,24.899
4.980,-2.902,3.610,C,-11.244
1.907,-0.387,5.776,C,24.824
5.258,-1.222,4.150,C,1.393
3.246,3.375,3.465,C,37.754
4.347,0.708,10.960,A,50.927
4.527,2.371,10.252,C,50.380
1.649,-1.251,9.146,A,37.870
3.965,-1.683,5.632,C,-0.638
3.026,-0.277,4.142,A,25.343
4.217,-1.600,8.091,C,9.263
3.951,-0.695,3.548,B,20.504
1.370,-2.741,3.493,C,-5.399
2.910,-0.859,5.070,A,26.780
4.690,0.175,6.044,C,19.363
2.443,2.400,9.839,A,39.687
3.055,-2.746,4.285,B,21.393
2.302,-0.216,8.400,B,20.402
2.086,-1.702,11.522,A,45.581
4.651,1.071,7.661,A,41.504
3.999,-0.357,5.092,C,10.264
4.024,2.616,3.969,B,20.277
5.069,-1.397,9.903,B,26.361
3.307,-1.154,10.842,C,32.685
3.791,-1.642,3.459,C,0.186
0.504,-0.801,4.124,B,14.198
3.805,1.256,6.202,C,28.078
2.553,0.688,8.322,B,21.731
2.659,0.929,11.598,C,46.221
4.321,2.744,9.457,C,45.153
2.930,2.636,7.850,A,36.696
3.732,0.353,10.856,B,25.704
3.953,-1.071,6.008,B,22.526
2.813,-2.246,10.228,B,28.628
1.521,0.461,5.859,A,25.998
4.612,0.979,9.283,C,31.537
3.945,0.767,3.361,A,30.030
3.253,-2.602,3.556,A,19.982
2.791,1.684,3.959,C,27.630
3.262,-2.571,6.513,A,32.025
4.473,0.685,4.989,C,18.425
2.825,0.262,7.360,B,26.050
2.249,1.187,6.928,B,18.083
1.860,1.100,8.729,C,44.269
4.000,-0.688,4.732,C,7.822
4.141,-0.746,4.554,C,4.603
5.048,-0.085,7.147,C,21.702
0.810,-2.019,8.585,A,31.775
3.070,-0.169,3.287,C,12.766
4.319,-0.028,3.771,B,23.337
1.932,-1.900,11.140,C,28.727
4.146,2.186,5.628,A,32.220
4.513,0.206,7.334,A,38.285
3.568,1.814,4.855,A,35.254
3.172,0.735,8.320,A,36.625
3.442,1.118,7.605,A,37.958
2.366,3.065,3.926,B,16.893
2.898,0.009,3.711,B,20.286
2.674,2.842,5.639,B,20.549
3.889,-2.343,8.123,A,42.393
4.068,-1.068,7.395,A,40.032
4.823,-2.475,10.720,C,12.956
1.175,-2.794,11.946,B,22.078
3.558,1.388,7.573,B,28.983
4.844,0.928,9.795,B,28.016
4.604,2.819,5.430,C,33.567
1.897,3.392,8.379,A,38.367
3.244,0.384,4.998,C,15.018
3.011,-1.451,8.386,C,16.522
4.151,2.379,7.007,C,37.996
3.132,-0.651,2.808,C,8.634
2.831,2.265,3.886,C,34.262
1.831,2.997,10.492,B,24.235
1.111,-0.623,7.096,A,24.515
5.544,2.792,5.701,B,24.144
3.720,3.001,10.063,A,45.670
3.054,-0.657,6.273,B,24.093
2.681,-0.568,4.625,A,25.754
1.794,-1.026,5.390,A,28.121
1.478,-0.557,11.760,B,20.712
3.513,-3.238,10.843,A,45.544
2.314,1.568,9.674,B,25.378
4.164,1.429,6.439,A,40.283
2.419,-1.942,11.226,B,20.935
1.273,-0.507,5.543,C,21.960
2.778,1.176,11.377,C,51.380
1.831,-1.040,7.235,B,16.518
4.229,-0.224,6.612,A,41.964
2.246,1.637,6.217,B,18.983
4.171,-0.406,9.966,C,24.220
0.890,-1.475,7.535,C,20.740
1.226,2.875,10.261,B,16.334
4.883,0.420,10.044,B,28.554
3.872,-1.944,3.888,B,19.085
3.997,-1.858,7.207,C,13.362
2.289,-0.895,7.015,B,16.398
2.624,2.120,11.235,B,23.842
1.301,2.392,11.343,B,20.147
1.479,2.449,9.101,B,19.889
4.093,-0.955,3.646,B,19.065
4.446,-2.686,4.962,B,23.770
1.877,0.452,6.033,C,27.899
3.160,-2.638,4.179,A,24.184
2.626,2.476,5.288,C,35.706
2.412,1.433,6.526,B,15.193
1.129,0.971,6.756,C,32.396
4.532,-0.971,7.826,C,9.412
4.539,-2.094,7.418,B,22.373
2.623,-0.636,10.827,A,46.701
0.910,-2.080,3.118,C,2.496
5.315,0.140,5.270,A,35.621
1.665,-0.939,5.899,B,21.072
4.286,0.438,5.399,B,21.094
4.626,-1.110,7.489,B,22.432
1.169,-1.246,9.411,A,34.886
1.965,0.464,3.544,B,12.075
4.897,1.802,12.050,B,28.063
4.115,-0.181,11.650,C,36.118
5.022,0.920,7.587,B,25.642
4.291,3.065,6.890,A,40.653
1.717,-0.482,3.550,C,15.011
1.814,3.146,8.934,C,46.791
4.203,0.217,3.702,A,26.031
3.647,0.573,4.114,C,18.276
0.971,1.919,4.281,C,28.785
4.179,0.848,9.281,C,36.886
2.647,-2.909,5.920,C,4.564
4.636,1.649,6.248,B,24.761
3.054,-0.014,9.419,B,26.450
4.123,-0.603,11.721,B,29.334
2.219,0.460,10.284,C,42.474
3.648,-1.738,11.352,C,26.532
3.031,2.701,9.008,A,45.321
4.328,-2.337,8.852,C,9.719
1.049,3.060,10.937,B,22.046
1.565,3.369,10.104,C,56.697
3.469,-1.686,6.721,B,22.557
2.176,-0.978,3.542,A,20.866
0.979,2.656,10.813,A,39.423
3.040,-0.481,5.189,C,20.142
5.213,-0.032,10.256,A,52.566
2.912,1.471,10.508,A,47.755
1.260,1.952,9.856,C,50.293
4.499,-2.357,3.676,C,-9.322
3.002,-3.153,3.641,C,-4.765
3.084,1.967,4.567,B,16.946
4.807,0.581,9.837,C,37.932
2.887,1.997,9.410,C,44.338
1.526,-1.397,4.924,B,17.175
3.040,-2.396,6.288,A,27.804
4.207,2.540,4.936,C,34.530
2.965,1.030,10.539,A,45.932
3.265,0.137,8.005,A,42.281
1.486,0.390,4.246,A,20.630
3.154,-1.857,5.236,B,20.760
1.483,0.596,3.692,C,22.042
1.580,-0.330,10.721,C,38.831
2.736,-2.979,7.006,B,18.771
1.824,1.823,3.414,B,12.928
2.758,0.213,10.049,A,47.257
2.183,0.852,6.883,A,34.041
3.159,-0.013,9.177,B,24.557
4.760,-2.879,6.737,A,35.776
2.011,-2.167,5.001,C,9.661
3.687,0.736,5.366,C,21.884
4.259,0.283,10.265,B,27.853
1.954,2.101,6.683,B,18.754
1.415,1.230,3.168,C,28.836
4.572,0.735,3.669,B,22.390
4.889,2.539,10.532,B,25.945
2.766,2.539,8.935,B,20.639
2.146,3.134,11.624,B,26.011
2.738,2.517,10.328,A,43.220
4.762,-1.460,4.648,B,22.740
0.997,-0.649,11.237,B,23.359
3.657,-1.838,9.783,B,18.695
1.579,-1.252,9.837,B,23.842
2.542,-1.719,6.353,C,6.146
1.218,-0.932,3.594,C,10.845
2.844,-2.730,10.578,A,44.805
3.209,1.826,3.142,C,25.614
1.055,-0.639,11.194,C,35.818
3.416,-1.875,11.996,B,29.865
3.573,2.704,10.559,C,50.118
3.332,-1.198,8.256,C,18.429
4.686,-0.597,4.886,B,23.398
1.275,-0.176,7.530,B,23.152
1.347,2.609,6.657,C,47.330
1.069,-1.454,11.823,B,21.625
1.026,-0.532,5.658,A,22.858
1.870,-0.090,9.246,B,18.899
2.874,-1.648,3.236,A,22.429
2.795,2.177,6.207,B,17.540
3.528,-2.899,4.095,A,24.986
1.374,-0.309,8.372,C,34.881
4.185,0.860,7.823,C,32.645
0.805,0.294,2.814,C,20.050
3.552,-0.862,4.657,B,18.427
1.866,1.829,6.658,C,41.080
4.778,-1.051,8.333,B,25.576
2.709,-2.104,5.899,A,25.656
3.427,-2.394,5.901,C,0.824
1.877,-2.149,7.064,A,25.691
2.532,1.398,10.229,A,48.224
2.195,-2.490,5.186,A,25.747
3.908,-0.450,10.527,B,27.286
1.401,-1.676,9.641,B,21.246
1.687,1.107,4.292,A,21.583
3.976,-1.966,4.349,C,-2.489
4.363,1.413,6.252,B,22.743
0.860,-1.372,9.767,C,30.201
4.752,-1.938,6.461,A,36.670
4.247,0.136,3.427,A,28.130
2.075,-1.478,7.697,B,14.693
1.383,-0.842,11.789,A,38.145
3.422,0.978,6.493,B,19.595
3.870,0.867,8.852,C,35.300
1.857,2.627,4.197,A,23.281
4.857,0.093,6.925,B,18.906
1.418,-1.511,5.413,C,12.156
3.735,0.644,5.378,B,21.756
4.836,-0.004,7.628,B,27.307
2.060,2.099,6.505,C,36.965
1.498,0.999,2.932,B,17.014
3.487,-2.364,7.947,A,33.269
4.107,-1.454,9.497,B,25.513
3.662,-2.416,4.928,A,32.223
4.464,-2.018,7.239,B,22.727
2.953,-1.787,3.668,B,15.786
2.212,1.061,6.377,C,28.869
1.660,-0.289,6.727,C,25.547
4.321,0.965,11.091,B,27.736
1.980,0.859,7.680,B,20.296
4.537,-1.435,11.797,A,54.821
4.192,1.070,9.364,A,50.746
2.792,1.802,5.866,C,37.103
1.485,0.307,6.743,C,24.635
1.945,-2.663,7.521,C,11.254
4.232,-0.757,7.986,B,25.224
1.406,0.245,6.472,B,17.904
4.356,2.157,7.642,B,24.787
2.267,1.879,11.575,B,26.143
0.866,2.550,8.747,C,50.304
5.546,0.976,4.666,B,22.739
2.647,-1.122,10.370,C,29.516
4.651,-2.681,8.757,B,26.290
2.023,2.094,4.459,A,23.987
5.373,-2.038,9.448,B,24.752
4.902,-0.955,11.614,A,53.609
1.553,-3.025,6.548,B,16.727
2.230,1.819,5.296,C,33.455
4.021,-0.734,7.605,C,17.218
5.152,-0.602,4.512,C,5.400
2.053,1.655,9.140,C,46.614
1.547,2.100,9.270,A,33.422
